image_idx,cataract,diabetic_retinopathy,glaucoma,normal,retina_disease,real_label
76,0.7097854,0.03233687,0.09137993,0.16208813,0.0044096867,0
77,0.81610423,0.000118486656,0.1824394,0.0010614285,0.00027650635,0
78,0.001591773,0.9432829,0.015221122,0.026712384,0.013191802,0
79,0.904719,0.006136263,0.04695065,0.041022766,0.001171383,0
80,0.14164856,0.2912691,0.12898818,0.020823251,0.41727096,0
81,0.8802967,0.012384215,0.033731557,0.071132496,0.002454972,0
82,0.87245023,0.014887814,0.037265427,0.07279062,0.0026058587,0
83,0.17750195,0.14678434,0.18004243,0.47855425,0.017117025,0
84,0.69387305,0.0006668308,0.29539877,0.009529452,0.0005318952,0
85,0.47570914,0.0009399833,0.5193593,0.001588099,0.0024034341,0
86,0.56854904,0.07933454,0.109861314,0.22788844,0.014366615,0
87,0.8345841,0.0007025381,0.16145155,0.0027590285,0.00050279516,0
88,0.5105708,0.11992897,0.113831505,0.24113782,0.014530878,0
89,0.6806395,0.0004009238,0.3159525,0.0027156859,0.00029137117,0
90,0.27891845,0.0227433,0.66714317,0.0041424665,0.02705264,0
91,0.620408,0.07410757,0.11586062,0.1786277,0.01099612,0
92,0.480486,0.0021562062,0.4814376,0.034540143,0.0013800204,0
93,0.5760115,0.0007870349,0.41443792,0.008130074,0.0006334971,0
94,0.8348411,0.00033746738,0.16006067,0.0041877464,0.00057305454,0
95,0.6151307,0.11123592,0.09603196,0.15822287,0.019378537,0
96,0.024657182,0.020340066,0.8341734,0.11584997,0.0049793394,0
97,0.48278934,0.13492575,0.13169093,0.19417033,0.056423664,0
98,0.06282185,0.004732891,0.8543056,0.07605361,0.0020859768,0
99,0.44909614,0.0007883506,0.5436279,0.005426047,0.0010615479,0
100,0.66311806,0.13710514,0.13091628,0.017707998,0.051152486,0
101,0.081318155,0.005222598,0.8434676,0.06728564,0.0027059966,0
102,0.023548584,0.43131843,0.111139335,0.0134240715,0.42056957,0
103,0.6535131,0.034648247,0.111614086,0.19547649,0.004748078,0
104,0.0708276,0.009432253,0.82085764,0.09777987,0.0011026073,0
105,0.8224257,7.8635e-05,0.17577732,0.0014338867,0.0002844276,0
106,0.012760255,0.0020215975,0.9155736,0.069325976,0.00031848895,0
107,0.48611346,0.25231186,0.18369125,0.01815356,0.059729863,0
108,0.013885871,0.21154527,0.14767548,0.6090032,0.017890092,0
109,0.5938407,0.17927308,0.13679084,0.030733204,0.059362166,0
110,0.41676816,0.0025558148,0.57501686,0.0034494654,0.002209739,0
111,0.64466196,0.0039319945,0.33789113,0.0015096997,0.012005272,0
112,0.024774436,0.15479574,0.073973455,0.004428266,0.7420281,0
113,0.47936448,0.057594616,0.17143014,0.2843423,0.0072684833,0
114,0.03527869,0.30406463,0.14280204,0.016932216,0.5009224,0
115,0.15967913,0.010811658,0.8129837,0.0038347014,0.012690783,0
116,0.48245406,0.00069745723,0.513389,0.0028393932,0.0006200375,0
117,0.05897944,0.27337137,0.11742656,0.54303557,0.007187077,0
118,0.012185331,0.1350781,0.161863,0.6840619,0.006811709,0
119,0.7249891,0.0002930561,0.2686503,0.0057430803,0.00032444825,0
120,0.44976312,0.20219883,0.13483892,0.025669783,0.18752937,0
121,0.4871652,0.09044153,0.12894136,0.2800088,0.013443115,0
122,0.04630621,0.32482448,0.09824296,0.011839432,0.5187869,0
123,0.7545809,0.00024020094,0.24367449,0.0013163959,0.00018805641,0
124,0.18085925,0.2809896,0.17120378,0.021009201,0.34593815,0
125,0.83231515,0.010960544,0.04076308,0.11386193,0.0020991724,0
126,0.10723056,0.207593,0.13982597,0.022485074,0.5228654,0
127,0.001995056,0.051506996,0.3468365,0.5990319,0.000629491,0
128,0.83911437,0.00783145,0.038550936,0.11308346,0.0014198034,0
129,0.43835568,0.0383875,0.489613,0.0054620206,0.028181821,0
130,0.87032473,0.01752225,0.03358269,0.07601823,0.002552147,0
131,0.85022575,0.0011460538,0.14437823,0.003484796,0.0007652275,0
132,0.55510265,0.052991915,0.11663444,0.26882088,0.0064501106,0
133,0.8715302,0.014954825,0.03843855,0.07364087,0.0014356591,0
134,0.8699156,0.015774366,0.031341147,0.08059612,0.0023727105,0
135,0.05641557,0.2877682,0.14048947,0.029669125,0.4856576,0
136,0.751953,0.00048236028,0.24271305,0.0040440997,0.0008075124,0
137,0.07204324,0.105516955,0.11041162,0.010807977,0.7012202,0
138,0.7469677,0.000559418,0.25087824,0.0012370305,0.00035759722,0
139,0.053432994,0.1091674,0.08391777,0.009085056,0.7443968,0
140,0.17286484,0.16959776,0.21860978,0.4066398,0.032287814,0
141,0.7717321,0.080891944,0.03839362,0.10087041,0.008111925,0
142,0.11861662,0.17138006,0.21961589,0.46115795,0.02922948,0
143,0.7519881,0.0005868285,0.24273849,0.0044633686,0.00022319207,0
144,0.6966232,0.004231429,0.28837818,0.0016905433,0.009076527,0
145,0.8506271,0.0002072765,0.14692314,0.0018637434,0.00037868207,0
146,0.84437495,7.074907e-05,0.15386328,0.0015587683,0.00013226262,0
147,0.7097854,0.03233687,0.09137993,0.16208813,0.0044096867,0
148,0.81610423,0.000118486656,0.1824394,0.0010614285,0.00027650635,0
149,0.001591773,0.9432829,0.015221122,0.026712384,0.013191802,0
150,0.904719,0.006136263,0.04695065,0.041022766,0.001171383,0
151,0.14164856,0.2912691,0.12898818,0.020823251,0.41727096,0
152,0.8802967,0.012384215,0.033731557,0.071132496,0.002454972,0
153,0.87245023,0.014887814,0.037265427,0.07279062,0.0026058587,0
154,0.17750195,0.14678434,0.18004243,0.47855425,0.017117025,0
155,0.69387305,0.0006668308,0.29539877,0.009529452,0.0005318952,0
156,0.47570914,0.0009399833,0.5193593,0.001588099,0.0024034341,0
157,0.56854904,0.07933454,0.109861314,0.22788844,0.014366615,0
158,0.8345841,0.0007025381,0.16145155,0.0027590285,0.00050279516,0
159,0.5105708,0.11992897,0.113831505,0.24113782,0.014530878,0
160,0.6806395,0.0004009238,0.3159525,0.0027156859,0.00029137117,0
161,0.27891845,0.0227433,0.66714317,0.0041424665,0.02705264,0
162,0.620408,0.07410757,0.11586062,0.1786277,0.01099612,0
163,0.480486,0.0021562062,0.4814376,0.034540143,0.0013800204,0
164,0.5760115,0.0007870349,0.41443792,0.008130074,0.0006334971,0
165,0.8348411,0.00033746738,0.16006067,0.0041877464,0.00057305454,0
166,0.6151307,0.11123592,0.09603196,0.15822287,0.019378537,0
167,0.024657182,0.020340066,0.8341734,0.11584997,0.0049793394,0
168,0.48278934,0.13492575,0.13169093,0.19417033,0.056423664,0
169,0.06282185,0.004732891,0.8543056,0.07605361,0.0020859768,0
170,0.44909614,0.0007883506,0.5436279,0.005426047,0.0010615479,0
171,0.023548584,0.43131843,0.111139335,0.0134240715,0.42056957,0
172,0.6535131,0.034648247,0.111614086,0.19547649,0.004748078,0
173,0.0708276,0.009432253,0.82085764,0.09777987,0.0011026073,0
174,0.8224257,7.8635e-05,0.17577732,0.0014338867,0.0002844276,0
175,0.012760255,0.0020215975,0.9155736,0.069325976,0.00031848895,0
176,0.48611346,0.25231186,0.18369125,0.01815356,0.059729863,0
177,0.013885871,0.21154527,0.14767548,0.6090032,0.017890092,0
178,0.41676816,0.0025558148,0.57501686,0.0034494654,0.002209739,0
179,0.64466196,0.0039319945,0.33789113,0.0015096997,0.012005272,0
180,0.03527869,0.30406463,0.14280204,0.016932216,0.5009224,0
181,0.15967913,0.010811658,0.8129837,0.0038347014,0.012690783,0
182,0.48245406,0.00069745723,0.513389,0.0028393932,0.0006200375,0
183,0.05897944,0.27337137,0.11742656,0.54303557,0.007187077,0
184,0.012185331,0.1350781,0.161863,0.6840619,0.006811709,0
185,0.7249891,0.0002930561,0.2686503,0.0057430803,0.00032444825,0
186,0.04630621,0.32482448,0.09824296,0.011839432,0.5187869,0
187,0.18085925,0.2809896,0.17120378,0.021009201,0.34593815,0
188,0.83231515,0.010960544,0.04076308,0.11386193,0.0020991724,0
189,0.001995056,0.051506996,0.3468365,0.5990319,0.000629491,0
190,0.83911437,0.00783145,0.038550936,0.11308346,0.0014198034,0
191,0.43835568,0.0383875,0.489613,0.0054620206,0.028181821,0
192,0.87032473,0.01752225,0.03358269,0.07601823,0.002552147,0
193,0.85022575,0.0011460538,0.14437823,0.003484796,0.0007652275,0
194,0.55510265,0.052991915,0.11663444,0.26882088,0.0064501106,0
195,0.8715302,0.014954825,0.03843855,0.07364087,0.0014356591,0
196,0.05641557,0.2877682,0.14048947,0.029669125,0.4856576,0
197,0.07204324,0.105516955,0.11041162,0.010807977,0.7012202,0
198,0.7469677,0.000559418,0.25087824,0.0012370305,0.00035759722,0
199,0.17286484,0.16959776,0.21860978,0.4066398,0.032287814,0
200,0.7717321,0.080891944,0.03839362,0.10087041,0.008111925,0
201,0.0032793104,0.8994673,0.05336695,0.039078306,0.004808141,1
202,0.00096243515,0.6575483,0.021438288,0.31517082,0.004880165,1
203,0.059874576,0.74393094,0.0951296,0.02920704,0.07185785,1
204,0.0001852639,0.6070318,0.0056481715,0.38378102,0.0033537732,1
205,0.0017242252,0.9553329,0.023869101,0.0065749446,0.012498878,1
206,0.0010990624,0.72916925,0.028351936,0.22990742,0.011472317,1
207,0.008515344,0.5423161,0.028937781,0.40110368,0.019127185,1
208,0.5518798,0.28124163,0.08939715,0.03607463,0.041406807,1
209,0.0025175589,0.35703558,0.09627991,0.541619,0.0025479905,1
210,0.011259183,0.36387676,0.101186275,0.5177692,0.0059085204,1
211,0.0010929175,0.7221052,0.01670402,0.24446288,0.015634943,1
212,0.0007128511,0.55939656,0.013283526,0.42541796,0.0011891096,1
213,0.018731005,0.683926,0.11840854,0.04860118,0.13033323,1
214,0.00043225993,0.12148321,0.02084941,0.8566562,0.00057899026,1
215,0.0009900092,0.95370674,0.019544974,0.017004196,0.008754071,1
216,0.00041028354,0.46045685,0.011852509,0.52442724,0.0028531025,1
217,0.0073831035,0.89555776,0.03444214,0.025770891,0.036846127,1
218,0.0015881269,0.46093988,0.12104125,0.40828824,0.008142488,1
219,0.0047339536,0.81257534,0.039167263,0.013072111,0.13045128,1
220,0.0028956353,0.7304724,0.027456254,0.23537871,0.0037970108,1
221,0.0029003595,0.35761872,0.07286966,0.5561937,0.010417556,1
222,0.0105440905,0.8983194,0.07347236,0.0068350667,0.010829029,1
223,0.0065935007,0.4835763,0.049347486,0.44197822,0.018504482,1
224,0.007758245,0.8225657,0.12037816,0.01769808,0.031599868,1
225,0.0008783359,0.60163105,0.012965086,0.37875897,0.0057665706,1
226,0.014877444,0.8541304,0.08516874,0.03067905,0.015144348,1
227,0.010500762,0.9148021,0.039224774,0.027022937,0.00844945,1
228,0.00042656536,0.5870291,0.009347392,0.38722056,0.015976306,1
229,0.0037210353,0.7357052,0.032863107,0.18016042,0.047550242,1
230,0.008017531,0.5561338,0.044907168,0.37859893,0.012342529,1
231,0.002069865,0.9174534,0.02002245,0.019978236,0.040475972,1
232,0.0012083936,0.5208329,0.029884085,0.44284517,0.005229478,1
233,0.0045210375,0.9123046,0.044742577,0.03271441,0.0057173083,1
234,0.010946398,0.64017075,0.061211724,0.28169173,0.0059794164,1
235,0.002019367,0.95025504,0.02238455,0.015884548,0.009456543,1
236,0.0056350003,0.67326623,0.050904907,0.26132876,0.008865142,1
237,0.0014292093,0.94698334,0.015093406,0.01297224,0.023521753,1
238,0.0023697312,0.6812569,0.035488136,0.19616087,0.08472439,1
239,0.0024174205,0.89444673,0.031461097,0.017030872,0.054643817,1
240,0.018623952,0.9038447,0.057844885,0.010986288,0.008700149,1
241,0.0008096813,0.51669896,0.01297422,0.46745476,0.0020623603,1
242,0.008219189,0.89682704,0.039314993,0.027954388,0.027684372,1
243,0.0021270039,0.48953408,0.014161279,0.49165672,0.0025208995,1
244,0.009039586,0.88488996,0.06570471,0.010571241,0.0297944,1
245,0.00081245555,0.6584299,0.016796805,0.32031924,0.0036415693,1
246,0.01021019,0.90814036,0.038210258,0.019655664,0.023783514,1
247,0.0008646177,0.43255424,0.016862229,0.5469063,0.0028126515,1
248,0.008237156,0.8386359,0.043945637,0.095092796,0.0140884835,1
249,0.0045617255,0.9172775,0.046838585,0.0051739565,0.026148174,1
250,0.0010699619,0.95584995,0.027492533,0.011220695,0.004366884,1
251,0.002271759,0.41276923,0.08215175,0.49835777,0.0044495137,1
252,0.021837123,0.8280565,0.08146183,0.028963696,0.03968085,1
253,0.0035991098,0.86334264,0.026540603,0.10355641,0.0029611203,1
254,0.0069764964,0.9100025,0.045734476,0.02627482,0.011011688,1
255,0.010038153,0.9235055,0.045898624,0.013702637,0.00685516,1
256,5.9571226e-05,0.768556,0.0030967148,0.2267149,0.0015728086,1
257,0.02065981,0.86374825,0.08742921,0.009832457,0.01833029,1
258,0.007428542,0.953256,0.031473394,0.0054594926,0.0023825944,1
259,0.0066864467,0.894701,0.038377907,0.022484923,0.037749726,1
260,0.0017725785,0.1026489,0.04660905,0.84848183,0.00048763817,1
261,0.0072444538,0.91899383,0.05409788,0.0034189138,0.01624496,1
262,0.0044603017,0.8703604,0.027445639,0.08851199,0.0092216935,1
263,0.0035609796,0.95518315,0.029695978,0.0058511356,0.0057087406,1
264,0.00055809005,0.9662608,0.018423703,0.010608694,0.004148724,1
265,0.009255452,0.6761168,0.050096273,0.18229754,0.08223391,1
266,0.0035259519,0.45562792,0.06310274,0.4680534,0.009689977,1
267,0.0015258415,0.9740636,0.013458093,0.0066175545,0.004334958,1
268,0.023889134,0.36534745,0.12934409,0.43753776,0.043881558,1
269,0.005696888,0.5289445,0.10112518,0.34347254,0.02076092,1
270,0.00061946356,0.58506644,0.0065859174,0.40559077,0.002137423,1
271,0.004977985,0.9462488,0.029402306,0.012049571,0.0073213503,1
272,0.00440915,0.84200037,0.040029682,0.013569264,0.099991485,1
273,0.00068929896,0.66767555,0.0116907675,0.31917197,0.00077240897,1
274,0.0029603676,0.931289,0.03388997,0.014291887,0.017568808,1
275,0.010116564,0.86787254,0.049402222,0.026276562,0.04633216,1
276,0.0015784608,0.6915122,0.059996545,0.23663752,0.0102753285,1
277,0.0013209379,0.67033637,0.023613086,0.22425131,0.08047823,1
278,0.0083117485,0.56262374,0.054306626,0.35966438,0.015093513,1
279,0.006010765,0.73240227,0.01677076,0.2416381,0.0031781036,1
280,0.0007864898,0.59747565,0.034900982,0.36226824,0.0045686765,1
281,0.0037042499,0.8984621,0.027979288,0.06625743,0.0035969182,1
282,0.00333562,0.91752446,0.017869215,0.011324029,0.049946744,1
283,0.00020370488,0.81712943,0.0029592002,0.16668311,0.013024551,1
284,0.006791286,0.73232174,0.052235864,0.16099648,0.047654647,1
285,0.0014302561,0.5604181,0.042249642,0.3923029,0.0035990956,1
286,0.0038655414,0.9716132,0.0155752655,0.0063384534,0.0026075293,1
287,0.006967706,0.77549183,0.055474102,0.1569456,0.005120788,1
288,0.009167033,0.63354,0.10260274,0.23692155,0.017768702,1
289,0.024556201,0.73536074,0.0575589,0.02937391,0.15315028,1
290,0.0035252175,0.9094187,0.038880926,0.024848457,0.02332668,1
291,0.0011902084,0.7567302,0.0069139353,0.2336553,0.0015103148,1
292,0.004743664,0.9274367,0.034809202,0.011345575,0.021664811,1
293,0.0004603345,0.09945418,0.024782656,0.8743676,0.0009351863,1
294,0.030113494,0.7157637,0.05225745,0.07631161,0.1255537,1
295,0.007771398,0.90111065,0.048108984,0.037356522,0.005652464,1
296,0.02315697,0.40269804,0.11272214,0.4487408,0.012682058,1
297,0.005869923,0.92153645,0.03348478,0.015765704,0.023343112,1
298,0.12721036,0.43797725,0.15571043,0.23629439,0.04280757,1
299,0.0009437372,0.9601882,0.025030285,0.008762168,0.0050756475,1
300,0.0139414165,0.46760017,0.18505754,0.32759237,0.005808538,1
301,0.0032732647,0.8922949,0.014512582,0.07232215,0.01759713,1
302,0.002762374,0.2723667,0.05764504,0.6656689,0.0015570063,1
303,0.0006279935,0.36022058,0.12707938,0.5046121,0.007459981,1
304,0.016661216,0.8625622,0.06459022,0.034275804,0.021910528,1
305,0.102084205,0.3615056,0.2002776,0.25015172,0.08598085,1
306,0.002762765,0.70826805,0.12791908,0.1117266,0.0493235,1
307,0.009647626,0.55516094,0.11713724,0.17558336,0.14247082,1
308,0.00017414382,0.7174834,0.00338877,0.27509886,0.0038548433,1
309,0.0042887935,0.8550779,0.059367128,0.035577934,0.04568823,1
310,0.0028875105,0.5011184,0.042068712,0.4522473,0.0016780689,1
311,2.0541176e-05,0.52942973,0.006328649,0.46289864,0.0013224349,1
312,0.0058170785,0.35243773,0.07957825,0.43671018,0.12545678,1
313,0.034060813,0.7500927,0.10585811,0.019859303,0.090129,1
314,0.003088579,0.525265,0.08982263,0.3644973,0.017326552,1
315,0.015130511,0.8849398,0.046378676,0.024737813,0.02881324,1
316,0.015812667,0.402181,0.10745569,0.44821796,0.026332628,1
317,0.002665407,0.9357298,0.029749582,0.012167135,0.019688105,1
318,0.053527903,0.7019585,0.06990036,0.08225618,0.0923571,1
319,0.0011479892,0.4311131,0.0057913987,0.5593266,0.0026209129,1
320,0.013400048,0.8748938,0.07280731,0.02302819,0.015870634,1
321,0.0038462146,0.45812845,0.04738618,0.48407054,0.006568542,1
322,0.0027484326,0.9129168,0.052814268,0.021848066,0.009672465,1
323,0.0017410588,0.9394101,0.019696033,0.026450103,0.012702661,1
324,0.002756215,0.6096664,0.026611999,0.35974422,0.0012211476,1
325,0.0081267515,0.63111836,0.05813684,0.2998214,0.0027966683,1
326,0.011604788,0.9038351,0.06278353,0.018476663,0.003299918,1
327,0.0034375577,0.9193261,0.05488039,0.011384919,0.0109709315,1
328,0.0027132588,0.16082588,0.22738013,0.60727245,0.001808319,1
329,0.021977346,0.4381104,0.082008466,0.10386507,0.35403872,1
330,0.004795618,0.5132879,0.099653356,0.3699545,0.012308656,1
331,0.011321529,0.8689807,0.07772907,0.034009676,0.007958997,1
332,0.0015520029,0.34717274,0.051216394,0.590209,0.009849818,1
333,0.0003303293,0.21131277,0.01775203,0.76955664,0.001048272,1
334,0.007937921,0.8940112,0.053544246,0.02323232,0.021274287,1
335,0.002316348,0.69303036,0.048958145,0.110864654,0.1448305,1
336,0.0008939253,0.9661226,0.017301822,0.0062891045,0.009392466,1
337,0.016911201,0.10527949,0.08464368,0.78759855,0.0055671064,1
338,0.0031233432,0.92338216,0.04301744,0.015500878,0.014976201,1
339,0.007900418,0.8042348,0.043182675,0.057438202,0.08724386,1
340,0.011354892,0.4841957,0.07015967,0.41590723,0.018382465,1
341,0.0036249098,0.9229242,0.045194298,0.021929061,0.006327422,1
342,0.003919514,0.7198145,0.055839945,0.14446278,0.075963266,1
343,0.0042103687,0.8464004,0.06510764,0.032476235,0.051805396,1
344,0.00046528783,0.2630643,0.021887835,0.7133296,0.0012530558,1
345,0.014944154,0.8417717,0.12437048,0.009211066,0.009702617,1
346,0.013034316,0.8485848,0.06368996,0.042383265,0.032307748,1
347,0.012823947,0.61919296,0.07275732,0.28696626,0.008259534,1
348,0.008342231,0.32438934,0.08933102,0.573904,0.004033415,1
349,0.0037276777,0.840824,0.09533636,0.02620481,0.033907123,1
350,0.011432728,0.86910677,0.06904498,0.012159705,0.03825584,1
351,0.023280382,0.66571957,0.12674174,0.15132444,0.03293387,1
352,0.02919178,0.90885514,0.04066885,0.0084232865,0.012860918,1
353,0.000493032,0.59115225,0.008886873,0.3864339,0.013033958,1
354,0.00089948333,0.24263811,0.023722677,0.73149717,0.001242521,1
355,0.009391316,0.8910936,0.058273386,0.026251769,0.014989967,1
356,0.008364716,0.8795722,0.028802563,0.015780006,0.06748047,1
357,0.0065123746,0.91483057,0.033585295,0.03522675,0.009845015,1
358,0.0006253973,0.27206767,0.012039061,0.71441287,0.00085498893,1
359,0.04233343,0.80070984,0.12124201,0.01779863,0.017916065,1
360,0.00023974956,0.6989544,0.0052868207,0.28526536,0.010253654,1
361,0.0058806986,0.90641594,0.040069927,0.021914775,0.025718693,1
362,0.0060010673,0.93733513,0.039226398,0.008664616,0.008772877,1
363,0.0013387699,0.2435675,0.065298155,0.6869377,0.0028578548,1
364,0.005664221,0.5609919,0.043340757,0.387405,0.0025981548,1
365,0.004364605,0.89903057,0.047249913,0.045322295,0.0040326277,1
366,0.00053650746,0.5381459,0.030600429,0.42740998,0.003307239,1
367,0.006004472,0.89173603,0.0531737,0.04368723,0.005398548,1
368,0.0064381436,0.6501839,0.06162446,0.23244381,0.049309693,1
369,0.009227071,0.8624221,0.05964501,0.01920352,0.04950237,1
370,0.0018149962,0.94398165,0.034788042,0.0037999195,0.015615414,1
371,0.0014844222,0.5275613,0.04835569,0.4144965,0.008102035,1
372,0.00026076887,0.689979,0.0059913616,0.30141008,0.0023587379,1
373,0.004734061,0.93407047,0.027043656,0.020797895,0.0133539215,1
374,0.009928485,0.4224657,0.06816665,0.488125,0.011314174,1
375,0.018842932,0.82626903,0.09234404,0.045405008,0.017138917,1
376,0.00026888173,0.48573446,0.004189063,0.5092598,0.00054772676,1
377,0.0030772372,0.34181878,0.029039565,0.6244873,0.0015771171,1
378,0.0008222001,0.19070518,0.011549923,0.79611427,0.0008084009,1
379,0.1935289,0.5832912,0.08825519,0.06925845,0.0656663,1
380,0.0024579247,0.9701781,0.019721517,0.003849589,0.0037928063,1
381,0.0018788843,0.885742,0.071639284,0.029789526,0.010950304,1
382,0.00039694068,0.3176844,0.009735462,0.66819865,0.0039845393,1
383,0.021696432,0.56933177,0.115682006,0.037620492,0.2556693,1
384,0.0005704855,0.6291284,0.024095705,0.34296665,0.003238722,1
385,0.016664669,0.84062564,0.0885351,0.024762144,0.02941241,1
386,0.0015587423,0.4581059,0.032085348,0.5057668,0.0024832168,1
387,0.016385859,0.8693522,0.04382808,0.04651795,0.023915865,1
388,0.0005035152,0.6112426,0.008190333,0.37901893,0.0010446556,1
389,0.006800601,0.75504583,0.07869074,0.045260232,0.114202574,1
390,0.0029637036,0.5321408,0.031720355,0.42142755,0.011747619,1
391,0.012586201,0.79023147,0.043516807,0.08810162,0.065563865,1
392,0.000547685,0.5033552,0.011512532,0.4813974,0.0031871758,1
393,0.0027064427,0.8553225,0.051422913,0.07553307,0.015015088,1
394,0.0011786724,0.97926104,0.011058278,0.006090087,0.0024119313,1
395,0.0039632744,0.6483722,0.03551913,0.30245575,0.009689668,1
396,0.47520894,0.3466999,0.09515354,0.034209955,0.048727702,1
397,0.0016283218,0.8509409,0.020208213,0.0913126,0.03590993,1
